Path,Verified,Publisher,Company,Description,Product,MD5,SHA256,group_count
c:\windows\system32\drivers\en-US\mssmbios.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,System Management BIOS Driver,Microsoft® Windows® Operating System,2CFB49C6E6E1EB57545A83D4655C6056,CF013B58456A098850C3F3F98D120EA5AF17AC7F76EEED7DD16F78DD4731D12A,1
c:\windows\system32\drivers\en-US\ndis.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Network Driver Interface Specification (NDIS),Microsoft® Windows® Operating System,F450E013F78D0A5F1F17A96CB1233A27,D7FC7229DC1E45591854B4249A3A14966C747FC48D292A6BB9FA2178F55A8633,1
c:\windows\system32\drivers\en-US\ndiscap.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Microsoft NDIS Packet Capture Filter Driver,Microsoft® Windows® Operating System,35B1981AFD2DAC97DBE60ED3060CA3B0,72C97D71BDE8E3B4231F532EE1594B27293E78574404769FB48143F5D71FC4BC,1
c:\windows\system32\drivers\en-US\ndisuio.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,NDIS User mode I/O driver,Microsoft® Windows® Operating System,8105B2BCB7472FE152999DBC1BBC1293,9825EA95934F0F331507C02BDF0B3B93F7A284FF350FE7512700871220853716,1
c:\windows\system32\drivers\en-US\ntfs.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,NT File System Driver,Microsoft® Windows® Operating System,0A132F1DD6167033D8942BDE1A9CA978,8624AC8F3143B3BFDC9815F3229BD1046C21EA9655247B42BDADD84E728035CA,1
c:\windows\system32\drivers\en-US\pacer.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,QoS Packet Scheduler,Microsoft® Windows® Operating System,AAE0D51E60BA789F37E6F10CCDDA3B98,23A36782B24C31BE181B8CF608FD7CD8AC13E48D70D4E0C8A46B3313B227AC50,1
c:\windows\system32\drivers\en-US\parport.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Parallel Port Driver,Microsoft® Windows® Operating System,46E64135EC40C997D0A1505F5D25F617,14963E5AEA0D3665187613C663598D8C5C8DDAFBEE6831F87AB0F0AE4326A0E1,1
c:\windows\system32\drivers\en-US\partmgr.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Partition Management Driver,Microsoft® Windows® Operating System,5F4FDF4706FB6E2A59DA1FD2273F01F2,EEBF8D072C74515D10C9AF51B78F9DF01FE11A074D2ECF1AE83D356B953D7663,1
c:\windows\system32\drivers\en-US\pci.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,NT Plug and Play PCI Enumerator,Microsoft® Windows® Operating System,6CDB4C7AE4EA0337A3072F14817C67F4,FFE3B5463C6BCF974BA7EF334EEDCA59F36D323EC8CF1A132F9415ECE3774CBA,1
c:\windows\system32\drivers\en-US\pcmcia.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,PCMCIA Bus Driver,Microsoft® Windows® Operating System,78E7F147FA21050EE167BF2F6F402250,1CAEE1A426B02B59AAA58D0394E2A5B3F47D311D5854054F6ED87FC132B42E13,1
c:\windows\system32\drivers\en-US\pdc.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Power Dependency Coordinator Driver,Microsoft® Windows® Operating System,A7AC203417A1933936DC1CF897FCEBBB,1496659C92C3CACA3BBBB3B8D176CA48872838B1B680C608CA494130CA3AF0D4,1
c:\windows\system32\drivers\en-US\pnpmem.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Plug and Play Memory Driver,Microsoft® Windows® Operating System,EAD2F339CE0D4167A7A6310364FCBD39,669B3C9488B1AD95E6C0609C8A207A9BB44BD3D5FA4FF20C6815AEE8C2F26556,1
c:\windows\system32\drivers\en-US\portcls.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Port Class (Class Driver for Port/Miniport Devices),Microsoft® Windows® Operating System,7C2DB6B9CD440A339FE0702F35B377C1,2F6F759EBB663FB59DE4073E68593CB357CABFF07050516C034A2F7C17BDE280,1
c:\windows\system32\drivers\en-US\processr.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Processor Device Driver,Microsoft® Windows® Operating System,2E16897A12A9CB0B49CA832C290F11A4,F93C7209B39E60F7773711AE4554F6CCB81BC3C154D93FCFA89FBAFA6E33A384,1
c:\windows\system32\drivers\en-US\rdbss.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Redirected Drive Buffering SubSystem Driver,Microsoft® Windows® Operating System,555F9097CDC4EBFAB371523CC6569A5A,06FE353E92A00FB28F811F4DC9EEAF8184DE2DB7112DAD2AE9651686DE7A64B6,1
c:\windows\system32\drivers\en-US\rdpdr.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Microsoft RDP Device redirector,Microsoft® Windows® Operating System,51D107C9434AAB4C7FF006881AA3D684,B9EFEF460FD2AE6E997897FB5B06478C748D79C6E1C5BACD04CFA39229084920,1
c:\windows\system32\drivers\en-US\refs.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,NT ReFS FS Driver,Microsoft® Windows® Operating System,CD7D055498F2CBA489DE234AF2859994,5CAD0951E5710EA524746DFF138EE84EAD1623D2EB0597260DC9F38D0A1F43E1,1
c:\windows\system32\drivers\en-US\rndismp6.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Remote NDIS Miniport,Microsoft® Windows® Operating System,D05D2E5DAC0E94A098F7C83CA9F0D9FF,F2282D1ECDDF94CEB2038FA009EDF9A6D8590432C160044C409836CF568EA696,1
c:\windows\system32\drivers\en-US\rndismpx.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Remote NDIS Miniport,Microsoft® Windows® Operating System,CE456D3022A8963259DC2E247DAB4C1F,E9E8D39DD0C9BADC9DCC52BA9AE6C36F342EED14B9F0EFE886E713C15EF8A47E,1
c:\windows\system32\drivers\en-US\sacdrv.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Windows SAC Driver,Microsoft® Windows® Operating System,A8BB9D51DEBDA0706779F27E970E6E65,56284891DF31333D2AE99591341EA915127FAACC5A6D56FD040E8F0EA95D702F,1
c:\windows\system32\drivers\en-US\scfilter.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Smart Card Reader Filter Driver,Microsoft® Windows® Operating System,E740847276E386D2DB79F83EABFBAB2E,46B4909DFEDECE5E52B8333FB3D8C8EF2E5CFD136DB31C941E04A3D30C7FA004,1
c:\windows\system32\drivers\en-US\scsiport.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,SCSI Port Driver,Microsoft® Windows® Operating System,4B5307E8DF2F798C72E80FD1F77CCCCD,4838487E462C9F54F1888882E5F0DD96186BEC3684420E229DFA63BD1B31F37E,1
c:\windows\system32\drivers\en-US\sdbus.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,SecureDigital Bus Driver,Microsoft® Windows® Operating System,8BFA30900E037CBE612A30824304AED4,BFAD9D61682CBB026D26E9AA3E7C32BF41B604751B7DDCBC81BFB438B3AB26B2,1
c:\windows\system32\drivers\en-US\sdstor.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,SD Storage Class Driver,Microsoft® Windows® Operating System,ABF5E3081386BB6328A0A2609EB05842,34624C543FFAACAAC88038FF7BBBBD6DFC5A948884212B73E8F327DF5E6484F0,1
c:\windows\system32\drivers\en-US\sercx.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Serial Class Extension,Microsoft® Windows® Operating System,6646B085AFD4E8A457D8D1BA27167C48,783FCC015763E0F6E9047B175E6DBB0810D8E9A9EFD31EC07B0B1948F40B64B6,1
c:\windows\system32\drivers\en-US\sercx2.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Serial Class Extension V2,Microsoft® Windows® Operating System,9F79EA2950BCF1BFD87EFFB333DDD928,2D0848E92DC5B411D318D0E0298DE3A12801450C50F0CDBC35C081CFE9B1710C,1
c:\windows\system32\drivers\en-US\serial.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Serial Device Driver,Microsoft® Windows® Operating System,F5BEC30FE6093C89C0380B617F1D9D7E,135B9ED73E0E6993F0BEDF72094F747992AA94891C647C17B8FFAB2422323EFA,1
c:\windows\system32\drivers\en-US\sermouse.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Serial Mouse Filter Driver,Microsoft® Windows® Operating System,6E7CBABB993BC0E1ACBEDD2769F133FF,6CC1004FDF9F0C11EABE088AE197FDBCF68A7D6DDE73962191059B017DA611C8,1
c:\windows\system32\drivers\en-US\spaceport.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Storage Spaces Driver,Microsoft® Windows® Operating System,2BC7F075403CCD6958D8210B53612008,C2F17AFE65F89A28BA990F508C268361883F1E000DE9598C48997BD0172F01E6,1
c:\windows\system32\drivers\en-US\spbcx.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,SPB Class Extension,Microsoft® Windows® Operating System,55DD1A8228C09A259606001D1C60C009,2EF06DE406CF0949FC9C79914662083A1935827BB4286689F267C24712E11CFF,1
c:\windows\system32\drivers\en-US\srv.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Server driver,Microsoft® Windows® Operating System,B19FFEAD517844AAC7DCFF652D900469,99846D72A9226240018F4D65816F73FC3121B613346F8A6AF596B91C160CF76D,1
c:\windows\system32\drivers\en-US\srv2.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Smb 2.0 Server driver,Microsoft® Windows® Operating System,7EA48C53FEDAD1DF9EA69140E95C5C60,0F2217D352AAEF25304FCEBD9B720BC0D9FD1060231ED00B29101A94F99920B2,1
c:\windows\system32\drivers\en-US\storvsp.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Storage vsp Driver,Microsoft® Windows® Operating System,7DA60A617A1F2AD846F239F48E894818,89C866842499A8C5DE40433663D3E01C47389276579AAC2B2AC66D4AD9ECF163,1
c:\windows\system32\drivers\en-US\tcpip.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,TCP/IP Driver,Microsoft® Windows® Operating System,FAFCDFACF04F7E124A0751209443BA50,6637F696FCAE73296B48814BD154EFF642B4C06C7D219E1957FDB028A7C4E5BB,1
c:\windows\system32\drivers\en-US\tpm.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,TPM Device Driver,Microsoft® Windows® Operating System,38FD7DF71EF1938646FE6BE00A5C51B7,4D921B68195AAD14C7E32B28317951D5CCF6C997AA98E648A517BE11C4BFD644,1
c:\windows\system32\drivers\en-US\tsusbflt.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Remote Desktop USB Hub Filter Driver,Microsoft® Windows® Operating System,5A9FA86928CC75DD03C0923AD2C39BAF,3BC8188FB48CAC5A4D41F082C0A57B4999221C0B14214C6363FC3023A133BA8C,1
c:\windows\system32\drivers\en-US\tunnel.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Tunnel Interface Driver,Microsoft® Windows® Operating System,7A444882987D5D96C18BB5CFBCD2B386,2E759F7A285175A23AB54505316D376A03F120A1AF6F76726CC43EC40D39BE60,1
c:\windows\system32\drivers\en-US\umbus.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,User-Mode Bus Enumerator,Microsoft® Windows® Operating System,21B25F46EC3B0D49BB2041333C5B39B0,473322D59444C98A74757F0FE3B5308CBED851330826F6BDB813C74CF54EFA7C,1
c:\windows\system32\drivers\en-US\usbehci.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,EHCI eUSB Miniport Driver,Microsoft® Windows® Operating System,17FA2B0B3DDF42A80EBAB4F44C07D26F,CF59CC96C193A0941D8169DEB54537E4A379D92CAC0B5CD661AC280A1BB6002C,1
c:\windows\system32\drivers\en-US\usbhub.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Default Hub Driver for USB,Microsoft® Windows® Operating System,0582B05C608B6509CB0890252384452A,CE4555670401A1B5690442C9DD6A218F9FBD534E4FE8CDD1E01E3D24EF0D400F,1
c:\windows\system32\drivers\en-US\usbport.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,USB 1.1 & 2.0 Port Driver,Microsoft® Windows® Operating System,D23E6B1CAD00F60CCA8F12E49D3E91C0,B8762437386426CDB3C3D0D4D2C2AE284E5C31CD235DAB1C46A67DA98D626138,1
c:\windows\system32\drivers\en-US\usbvideo.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,USB Video Class Driver,Microsoft® Windows® Operating System,9925DB33B91939166DAEE12CA7C412A4,A7682226E31340CD040CCCB851F8125C16104E8083E486E5305717E14F456B67,1
c:\windows\system32\drivers\en-US\vdrvroot.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Virtual Drive Root Enumerator,Microsoft® Windows® Operating System,02BD6A9AD41077AA823B399A304EEE44,FD1C766B8D475455CA15B62CB87565936263C59580685BCCE4A4DE94817181EF,1
c:\windows\system32\drivers\en-US\vhdmp.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,VHD Miniport Driver,Microsoft® Windows® Operating System,2028053C56B3A17EEBF75BB96834DAA7,0E5124BDB2DDAB2BC92F8389AF6F7F6AB6A7E4EDA3B621852C759D6CE0339D19,1
c:\windows\system32\drivers\en-US\vmswitch.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Microsoft® Network Virtualization Service Provider,Microsoft® Windows® Operating System,D447181BBE61E6E56801749A30A50D6F,B245C5565E3FF6A435CFF70AE272272B97B21DECE612946E42684FF0D9F815B4,1
c:\windows\system32\drivers\en-US\volmgrx.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Volume Manager Extension Driver,Microsoft® Windows® Operating System,427A9E28038A6C0E80646621C6D02BA2,BF10348800D5E921DB19A66CE1888BCF703F6E5324C6BC25CD3FD4E0D02A6EBD,1
c:\windows\system32\drivers\en-US\volsnap.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Volume Shadow Copy Driver,Microsoft® Windows® Operating System,7F4A513CB90D51EB39CA955CF0FE23DB,8C257158658439504983AD4F7BC1F80E73A3FF1573CEF14CA7220DD9EA9004EF,1
c:\windows\system32\drivers\en-US\vwifibus.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Virtual WiFi Bus Driver,Microsoft® Windows® Operating System,26E9F6CFBF2DC479ADBC7319D7369296,7B12E99987F259E6BB4C75A5E4F60BDA9AB910031D6D9F89C6709F631BCB4041,1
c:\windows\system32\drivers\en-US\wacompen.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Wacom Serial Pen Tablet HID Driver,Microsoft® Windows® Operating System,79BFC84AEDA75F27E398394B398EB477,681AABA6BD397D833E9601CB92B9A596A13302F39385D353835C6BF12430B2FE,1
c:\windows\system32\drivers\en-US\wdf01000.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Kernel Mode Driver Framework Runtime,Microsoft® Windows® Operating System,CA1844B4098F1D6C2520699A7242C5C4,4DE59FA5C0C0BDE4ECEF661BFFCA0AEFAF193CBF2D3CDE38CE7B67E9A249323C,1
c:\windows\system32\drivers\en-US\wfplwfs.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,WFP NDIS 6.30 Lightweight Filter Driver,Microsoft® Windows® Operating System,BFEE4840A672728A70ABDC452654B37C,494EBFE51E392C51FF00A08F1CD2732B12BD3CE5FD80C3D916E87DE8B0BCA534,1
c:\windows\system32\drivers\en-US\winnat.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Windows NAT Driver,Microsoft® Windows® Operating System,00DFD96983B05396DAD31B59A4569D9C,EEC7261A777296B91FA270ADB6DDDC0EE709E52195D5666B341BC7F33C6B88C3,1
c:\windows\system32\drivers\en-US\ws2ifsl.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Winsock2 IFS Layer,Microsoft® Windows® Operating System,7C0AE658C7BE463B68BEC51E9AEFE203,BEFA7F0C7751E8C7DB594FF747E01BB5BFEC656010AAC2147F98EE67BF41C00D,1
c:\windows\system32\drivers\en-US\wudfpf.sys.mui,Signed,Microsoft Windows,Microsoft Corporation,Windows Driver Foundation - User-mode Driver Framework Platform Driver,Microsoft® Windows® Operating System,61F2D3C5CAB218B914825B23B3E68AAF,4B959FD2AAA85A9749F6807329A5FE51DFEA3A67DA89414886143E7FDF57AB0C,1
c:\windows\system32\drivers\errdev.sys,Signed,Microsoft Windows,Microsoft Corporation,Error Device Driver,Microsoft® Windows® Operating System,DFFFAE1442BA4076E18EED5E406FA0D3,329FC6FB8D14BEACDBE2A5D4C496EDEA485E838B1DF27566E278F8F8E0D8E82E,1
c:\windows\system32\drivers\evbda.sys,Signed,Microsoft Windows,Broadcom Corporation,Broadcom NetXtreme II 10 GigE VBD,Broadcom NetXtreme II 10 GigE,114BCFDF367FF37C3F1B0A96AF542E4D,D385BC1D91BC1406091C8C3691C07A90BD60EDE05B1384E5AA3506FCB909C857,1
c:\windows\system32\drivers\exfat.sys,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Extended FAT File System,Microsoft® Windows® Operating System,7729D294A555C7AEB281ED8E4D0E01E4,7269E79D72CCE477AC108294D0DDFB59CF533B03C587599C5AB0507C43A0B6D4,1
c:\windows\system32\drivers\fastfat.sys,Signed,Microsoft Windows,Microsoft Corporation,Fast FAT File System Driver,Microsoft® Windows® Operating System,7C4E0D5900B2A1D11EDD626D6DDB937B,732F310F8F6016C56F432A81636B13CE0124A802FE8DD91287B618EED22C9A1D,1
c:\windows\system32\drivers\fcvsc.sys,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Virtual Fibre Channel HBA miniport Driver,Microsoft® Windows® Operating System,F62383CA428A2DF7B3A5612A005CE506,1EA4E25DE073897E5B29C1DA3F178CE66E236941876A84F24C477CE025B3D830,1
c:\windows\system32\drivers\fdc.sys,Signed,Microsoft Windows,Microsoft Corporation,Floppy Disk Controller Driver,Microsoft® Windows® Operating System,5D8402613E778B3BD45E687A8372710B,EE9EA10805168D309A609B9019AEC5961EE46D18207B5E0EA2DE4064A5770AF8,1
c:\windows\system32\drivers\fileinfo.sys,Signed,Microsoft Windows,Microsoft Corporation,FileInfo Filter Driver,Microsoft® Windows® Operating System,BCFD8B149B3ADF92D0DB1E909CAF0265,002B085C131473642450176B4B8359F3E5B04350AFB659B9C0F9EB587D1181E7,1
c:\windows\system32\drivers\filetrace.sys,Signed,Microsoft Windows,Microsoft Corporation,File Trace Filter Driver,Microsoft® Windows® Operating System,A1A66C4FDAFD6B0289523232AFB7D8AF,0F5832F626BB62190D5F3A088CE6E048D8A400CCF9EA527F06973CAD96D3A81C,1
c:\windows\system32\drivers\flpydisk.sys,Signed,Microsoft Windows,Microsoft Corporation,Floppy Driver,Microsoft® Windows® Operating System,BE743083CF7063C486A4398E3AEFE59A,85796D89943DD6FE3932C1ED6CF01470C1B4DFD243C390B07055FFDA3C231551,1
c:\windows\system32\drivers\fltMgr.sys,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Filesystem Filter Manager,Microsoft® Windows® Operating System,46D1DF775FFF14585218BBE16E5B2C9A,F39EF615B18CEC7BA3F68C7639B636C06812AD9DBEDE90EB7B2C04C64396FC9E,1
c:\windows\system32\drivers\fs_rec.sys,Signed,Microsoft Windows,Microsoft Corporation,File System Recognizer Driver,Microsoft® Windows® Operating System,09F460AFEDCA03F3BF6E07D1CCC9AC42,B832091BC9B2C2FE38A4BCA132ABB58251E851F21EC6F39636E73777AB9A5791,1
c:\windows\system32\drivers\fsdepends.sys,Signed,Microsoft Windows,Microsoft Corporation,File System Dependency Manager Mini Filter Driver,Microsoft® Windows® Operating System,35005534E600E993A90B036E4E599F2B,DA56FA3776FBD3D50276CB7410E0CB6F137DD8FCA84C0F3FEF8B1FEA5F6CA592,1
c:\windows\system32\drivers\fxppm.sys,Signed,Microsoft Windows,Microsoft Corporation,Processor Driver,Microsoft® Windows® Operating System,9591D0B9351ED489EAFD9D1CE52A8015,AC64C236C3AE545FCE8ED44A4A87FB86265A453BA60026EC9A4DE2B631E99996,1
c:\windows\system32\drivers\hdaudbus.sys,Signed,Microsoft Windows,Microsoft Corporation,High Definition Audio Bus Driver,Microsoft® Windows® Operating System,03909BDBFF0DCACCABF2B2D4ADEE44DC,42E631B23BB004F5C2128BAD334C21AB20FAD08AFED9E8191AE9373531BC73DD,1
c:\windows\system32\drivers\hidbatt.sys,Signed,Microsoft Windows,Microsoft Corporation,Hid Battery Driver,Microsoft® Windows® Operating System,10A70BC1871CD955D85CD88372724906,2480A74854D0A89FF028EE9BA41224D4B2F9B0863066BFC43097920794FEE08D,1
c:\windows\system32\drivers\hidclass.sys,Signed,Microsoft Windows,Microsoft Corporation,Hid Class Library,Microsoft® Windows® Operating System,ADB26481D4D247C1D6986EC45FFDAB53,DB5BA1884F8477631CD913E84E55D037C8D4BB40266D46A0138DA3753F979503,1
c:\windows\system32\drivers\hidparse.sys,Signed,Microsoft Windows,Microsoft Corporation,Hid Parsing Library,Microsoft® Windows® Operating System,7FFB24B4A54B1ACD46CF6899D879CC9F,7EBFADD2B35386226C69A21631A69FF82D66B855899C9B1CEE96987A3A64094D,1
c:\windows\system32\drivers\hidusb.sys,Signed,Microsoft Windows,Microsoft Corporation,USB Miniport Driver for Input Devices,Microsoft® Windows® Operating System,F31397220D9687E11EB448649AA6E038,671ACEAA8E00E0D4ED7E33D06A4558121DA4F56EB94F1CBC16FEB2EF3852F7A5,1
c:\windows\system32\drivers\http.sys,Signed,Microsoft Windows,Microsoft Corporation,HTTP Protocol Stack,Microsoft® Windows® Operating System,9DDCA7F18983C5410DEFF79F819DF93C,CE97B4440377BFC5CA81BB600C3BD1DD9FB3951CA1EB70735F5E2050EBB74223,1
c:\windows\system32\drivers\hwpolicy.sys,Signed,Microsoft Windows,Microsoft Corporation,Hardware Policy Driver,Microsoft® Windows® Operating System,90656C0B3864804B090434EFC582404F,BDB60050B729AACB9E009AC7129BEBD6298BBD8A9DB14B817D02E8E13669BD6E,1
c:\windows\system32\drivers\hyperkbd.sys,Signed,Microsoft Windows,Microsoft Corporation,Microsoft VMBus Synthetic Keyboard Driver,Microsoft® Windows® Operating System,6D6F9E3BF0484967E52F7E846BFF1CA1,C982966BDE6A3E6773D9441ADA7A3B08D13511DFC68D04DF303248B942423F38,1
c:\windows\system32\drivers\i8042prt.sys,Signed,Microsoft Windows,Microsoft Corporation,i8042 Port Driver,Microsoft® Windows® Operating System,84CFC5EFA97D0C965EDE1D56F116A541,0155EA62BF07D99D98D1C9B6559C8E3301B016A20D03DF1EF64B2FAB8C37403B,1
c:\windows\system32\drivers\iaStorV.sys,Signed,Microsoft Windows,Intel Corporation,Intel Matrix Storage Manager driver - x64,Intel Matrix Storage Manager driver,A2200C3033FA4EF249FC096A7A7D02A2,5819F5C2020DE2EEE339B0C08CD4B1E3490EAFBBEA1277CE649DB5A5150986B0,1
c:\windows\system32\drivers\ibbus.sys,Signed,Microsoft Windows,Mellanox,InfiniBand Fabric Bus Driver,OpenFabrics Windows,BF00494818FD9E0B3E841B93A1847C7C,9D8E5813E07848ADEE637C4A24604DBFAA10894E428F86EFE257D4B22EBEE806,1
c:\windows\system32\drivers\intelide.sys,Signed,Microsoft Windows,Microsoft Corporation,Intel PCI IDE Driver,Microsoft® Windows® Operating System,4E448FCFFD00E8D657CD9E48D3E47157,4A958CF0BF8DAEAE5E008500BA67CE89B21388592811274331EE39CAC1043A00,1
c:\windows\system32\drivers\intelppm.sys,Signed,Microsoft Windows,Microsoft Corporation,Processor Device Driver,Microsoft® Windows® Operating System,47E74A8E53C7C24DCE38311E1451C1D9,79B06E37A552C8A847404D4C572CDB8CF525354D8AE3BEBC06892B7C3B330761,1
